ID;tahun_lahir;Pendidikan;Status_pernikahan;Pendapatan;jumlah_anak;jumlah_remaja;tanggal_pendaftaran;recency;Spent_wine;Spent_buah;Spent_daging;Spent_ikan;Spent_emas
263;1945;PhD;Single;45576;0;0;28/05/2014;9;56;19;29;2;25
10814;1947;Graduation;Together;70321;0;0;16/01/2013;6;303;23;751;82;191
9710;1969;PhD;Divorced;58086;0;1;20/01/2013;80;708;7;62;0;15
9292;1952;Graduation;Married;81795;0;0;26/10/2012;74;324;132;693;27;88
10250;1947;Basic;Together;28389;0;0;20/11/2012;49;1;5;3;7;8
7881;1946;Master;Married;66835;0;0;28/09/2013;21;620;26;195;34;141
5847;1969;Graduation;Divorced;69901;0;1;29/05/2013;95;312;21;206;102;149
737;1949;PhD;Married;80360;0;0;03/03/2013;56;1493;86;454;112;43
3571;1961;PhD;Together;63342;0;1;16/10/2012;48;918;21;118;13;21
7807;1974;Graduation;Married;44989;0;1;12/09/2012;26;98;0;106;49;106
3878;1980;2n Cycle;Single;31859;1;0;27/02/2014;3;3;4;7;15;11
5092;1949;PhD;Widow;51569;0;1;12/02/2013;39;380;0;47;6;34
2154;1971;Graduation;Widow;30372;1;1;25/12/2012;33;15;0;12;7;7
5394;1979;Basic;Single;16014;1;1;17/03/2013;42;3;9;4;7;7
3798;1968;Graduation;Married;41120;1;1;06/11/2013;80;24;2;23;0;24
3524;1971;Master;Single;39763;1;0;04/08/2013;9;80;1;60;4;16
5247;1955;PhD;Married;38725;1;1;10/05/2014;52;31;0;6;2;5
5883;1972;Graduation;Married;77981;1;0;26/05/2013;78;138;120;204;16;60
2118;1964;2n Cycle;Married;62905;0;1;10/09/2013;68;166;75;96;119;59
8812;1979;2n Cycle;Divorced;13533;1;0;10/03/2013;45;12;3;8;8;17
6616;1975;Graduation;Together;59481;0;1;23/10/2013;47;178;3;85;71;58
2797;1977;Graduation;Married;72117;0;1;20/08/2013;34;707;20;171;65;50
4328;1986;2n Cycle;Married;21955;1;0;07/09/2013;81;5;1;7;17;11
9167;1956;Graduation;Married;67131;0;1;26/03/2013;72;465;71;250;93;62
10560;1980;PhD;Single;36802;1;0;16/06/2014;23;16;1;2;0;1
2631;1982;Graduation;Together;71853;0;0;08/05/2013;29;358;108;413;141;32
8312;1961;Basic;Married;28249;0;0;15/06/2014;80;1;9;7;2;10
5534;1975;Master;Married;47808;0;1;20/10/2013;30;123;1;26;2;72
5093;1974;PhD;Divorced;25509;1;0;18/09/2012;15;40;3;30;10;11
7592;1946;PhD;Married;51012;0;0;18/04/2013;86;102;9;63;2;24
8895;1985;Graduation;Single;70596;0;0;05/10/2012;68;347;44;534;17;26
8584;1952;PhD;Together;85431;0;0;08/06/2013;54;376;53;462;168;53
2694;1967;Graduation;Married;42664;0;1;18/03/2014;44;21;0;3;0;0
8910;1955;Graduation;Together;42586;1;1;29/10/2012;7;194;2;56;0;0
7433;1985;Graduation;Single;29760;1;0;29/08/2012;87;64;4;68;7;17
164;1977;PhD;Married;28973;0;0;13/10/2012;59;206;0;46;3;12
10477;1973;PhD;Together;39435;1;0;06/08/2013;16;71;0;18;0;13
2681;1984;2n Cycle;Married;65370;0;0;01/08/2013;1;71;22;112;138;29
5150;1979;Basic;Single;20194;1;0;17/12/2012;64;0;4;7;11;15
5283;1976;PhD;Single;42473;1;1;17/02/2014;72;93;1;21;0;25
9645;1968;Graduation;Married;64590;0;0;14/10/2012;98;920;138;168;36;30
10678;1959;Graduation;Together;71232;0;1;28/11/2013;91;653;17;170;34;17
7261;1971;Graduation;Together;34600;1;1;01/01/2013;8;199;33;60;8;15
9648;1967;Graduation;Single;46904;1;1;03/11/2012;20;153;4;56;0;31
2870;1973;Graduation;Married;49094;0;1;21/09/2012;6;376;0;38;11;69
8008;1983;Graduation;Together;36075;1;0;09/12/2013;54;46;0;30;12;30
1513;1979;2n Cycle;Together;60839;1;1;28/08/2012;72;600;21;128;223;128
6173;1979;Graduation;Together;77298;0;1;02/11/2013;46;425;115;292;23;79
1419;1950;Graduation;Together;34026;1;1;05/08/2013;11;18;6;15;12;17
9150;1963;PhD;Single;48918;1;1;12/04/2014;21;52;0;9;0;1
7960;1962;2n Cycle;Together;82122;0;0;15/08/2013;89;734;22;350;151;100
1250;1976;Graduation;Single;37697;1;0;07/02/2014;82;34;6;21;11;8
9905;1952;Graduation;Together;34074;1;1;13/07/2013;69;135;1;41;10;67
10691;1960;Master;Married;28520;1;1;14/06/2013;55;11;0;10;0;20
7002;1955;Graduation;Single;62535;0;1;03/10/2013;13;163;48;90;0;52
2952;1977;Master;Single;36273;1;0;16/04/2014;80;29;3;30;3;9
8439;1964;Graduation;Together;63404;0;2;06/06/2014;97;734;26;70;11;17
762;1981;2n Cycle;Together;75774;1;0;02/05/2014;27;340;21;134;258;56
2831;1976;Graduation;Together;78416;0;1;27/06/2014;99;453;38;279;188;183
6977;1974;Graduation;Together;75702;0;1;14/10/2012;87;1073;0;629;145;37
6289;1951;Master;Together;59385;1;1;28/04/2013;85;135;0;10;0;36
4168;1966;Graduation;Single;37070;1;1;20/03/2013;30;231;7;137;4;39
8397;1951;Graduation;Married;44689;1;1;10/01/2014;82;18;0;5;0;11
9284;1958;Graduation;Together;53977;0;1;08/06/2013;21;620;16;165;0;82
6237;1966;PhD;Single;7144;0;2;07/12/2013;92;81;4;33;5;291
3130;1964;Graduation;Single;18701;1;1;04/06/2013;95;12;4;2;10;10
1619;1956;Graduation;Married;90369;0;0;28/04/2014;2;292;51;981;224;17
1990;1974;PhD;Single;63159;0;0;05/11/2012;74;965;34;586;89;37
5513;1966;Graduation;Together;37758;1;1;04/10/2012;49;27;2;10;0;1
269;1963;PhD;Single;46757;0;1;16/11/2012;71;777;30;163;0;122
8093;1969;Master;Married;79734;0;0;28/06/2014;72;572;8;232;23;17
10513;1992;Graduation;Together;63207;0;0;20/01/2013;68;438;169;565;91;70
10177;1954;Graduation;Divorced;72071;0;1;14/02/2013;4;531;69;300;150;150
2549;1983;PhD;Together;21840;1;0;21/07/2013;80;17;0;9;0;1
5782;1982;2n Cycle;Together;58582;0;1;28/09/2013;15;402;35;106;101;42
10057;1951;Graduation;Single;72282;0;0;19/07/2013;70;503;27;419;90;153
10307;1956;Graduation;Married;50387;0;2;31/08/2013;91;369;9;87;12;34
8566;1961;PhD;Together;32583;1;1;15/06/2014;10;5;0;3;0;1
2415;1962;Graduation;Together;62568;0;1;07/04/2014;99;362;17;398;80;61
5684;1971;Master;Divorced;44635;1;1;11/10/2013;25;56;0;9;0;3
8334;1971;Master;Single;33316;1;1;04/10/2013;34;79;1;31;4;12
9166;1968;Graduation;Married;63967;0;1;09/08/2013;57;387;84;141;73;162
1440;1978;2n Cycle;Together;52513;0;0;04/09/2012;84;367;17;241;104;232
78;1969;Graduation;Married;25293;1;0;15/09/2013;51;15;0;11;0;9
5441;1965;PhD;Widow;54111;0;1;25/08/2013;97;267;6;54;8;50
5302;1986;Graduation;Together;78394;0;0;15/02/2013;13;298;27;697;216;166
4687;1958;Master;Married;80739;0;0;23/05/2013;92;674;92;736;39;92
1087;1975;Master;Together;22669;1;0;22/05/2013;30;16;14;36;37;48
6859;1987;Graduation;Single;29236;1;0;08/10/2013;30;37;4;24;16;9
9860;1959;Graduation;Together;44911;0;1;15/03/2013;11;159;0;22;2;31
7129;1962;PhD;Married;54693;0;1;17/02/2013;72;686;17;142;23;35
5866;1974;Graduation;Together;48186;1;0;20/03/2014;39;97;3;66;12;34
10521;1977;Graduation;Married;54809;1;1;11/09/2013;0;63;6;57;13;22
7393;1978;Graduation;Together;41580;1;1;10/12/2012;15;56;5;24;4;3
7849;1970;PhD;Married;80336;0;0;09/09/2013;12;209;19;456;160;66
332;1957;Graduation;Married;47743;0;1;22/03/2013;56;198;2;43;0;20
9847;1955;2n Cycle;Married;62972;0;1;03/08/2012;39;313;15;47;20;192
531;1954;PhD;Divorced;57333;0;1;22/09/2012;55;941;14;397;76;176
9576;1982;PhD;Together;32313;1;0;11/02/2013;60;86;4;56;2;7
6906;1953;Master;Widow;84953;0;0;03/06/2013;73;167;48;602;63;72
7419;1968;Master;Divorced;27071;1;0;23/04/2014;90;8;3;19;0;3
3170;1957;Master;Together;68148;0;0;31/08/2013;86;389;66;408;37;85
8527;1965;Master;Together;65735;1;1;07/12/2013;37;239;7;119;4;11
7872;1975;PhD;Married;86836;0;0;12/09/2012;7;179;21;273;0;63
9931;1963;PhD;Married;4023;1;1;23/06/2014;29;5;0;1;1;1
10595;1990;Graduation;Married;30093;0;0;08/07/2013;19;2;6;28;13;16
4609;1966;PhD;Married;57705;0;1;11/01/2014;14;383;0;53;6;40
5010;1988;Graduation;Single;25008;1;0;02/02/2014;72;2;8;8;6;9
4427;1995;2n Cycle;Single;83257;0;0;18/09/2012;56;536;27;590;38;67
11148;1975;Graduation;Together;22280;1;0;19/05/2013;85;2;1;4;3;2
1168;1978;PhD;Married;72159;0;0;29/10/2012;62;322;53;899;34;53
9595;1961;Graduation;Together;64260;0;0;11/01/2013;1;539;169;816;20;30
10163;1984;PhD;Single;82733;0;0;10/09/2013;28;712;50;420;65;38
2886;1971;Master;Divorced;74290;0;1;12/08/2013;70;1121;0;72;0;12
6710;1951;Master;Single;58217;2;1;17/11/2012;84;68;1;13;3;13
5316;1976;Master;Together;21024;0;0;04/07/2013;89;36;4;18;6;18
9029;1972;PhD;Married;70116;0;0;26/01/2013;73;707;44;603;95;29
521;1985;Graduation;Together;54006;1;0;18/09/2012;42;174;77;203;6;97
1459;1966;PhD;Married;69063;0;1;07/11/2012;16;666;35;124;69;26
10241;1975;2n Cycle;Divorced;11448;0;0;15/12/2013;16;0;0;0;6;6
1630;1979;Graduation;Single;61825;0;1;07/08/2013;56;162;50;100;55;27
3254;1971;Graduation;Married;70886;1;0;14/10/2013;65;407;70;239;103;53
9064;1982;Graduation;Married;69109;0;0;09/11/2012;10;823;25;459;124;95
3678;1973;Graduation;Widow;60208;1;1;07/10/2012;13;488;23;71;15;59
4227;1968;Master;Together;32889;1;1;06/09/2013;78;28;0;13;4;8
9467;1984;Graduation;Single;34738;1;0;11/05/2014;51;3;2;10;3;2
8486;1971;Master;Together;30538;1;0;01/10/2012;27;284;0;52;8;20
2186;1977;2n Cycle;Together;82326;0;0;10/03/2014;30;938;142;754;159;183
3286;1967;PhD;Divorced;26642;1;0;01/03/2014;71;13;2;15;2;8
8602;1964;Graduation;Divorced;69932;0;1;12/06/2013;97;412;172;153;150;57
3722;1972;Graduation;Single;44503;1;1;16/04/2014;83;31;1;8;0;8
6715;1948;PhD;Single;60200;0;1;02/01/2013;3;502;19;132;0;26
4796;1952;Graduation;Divorced;49638;0;1;19/04/2014;71;18;10;3;3;0
9612;1987;2n Cycle;Single;23830;0;0;07/02/2014;3;1;8;6;4;16
3766;1959;Master;Widow;33051;0;0;16/08/2012;15;100;71;243;108;219
1399;1958;Graduation;Married;72905;0;0;21/01/2014;52;407;114;445;181;203
1570;1951;PhD;Together;69702;0;1;19/02/2013;8;664;9;240;50;57
3426;1975;Graduation;Divorced;70300;1;0;15/07/2013;89;1045;61;338;60;46
3074;1984;PhD;Married;70643;0;0;15/10/2012;66;1218;107;304;23;33
8341;1969;PhD;Married;30396;1;0;30/04/2014;22;15;0;6;0;12
5180;1968;PhD;Divorced;50616;0;1;18/04/2014;56;128;0;16;0;4
6461;1969;Master;Single;62772;0;1;19/05/2013;74;581;49;157;43;108
7679;1985;PhD;Single;30298;0;0;19/05/2014;48;6;3;12;6;0
10702;1984;Graduation;Single;52413;1;0;03/11/2012;67;185;8;133;56;12
7505;1957;PhD;Married;44155;1;1;19/01/2014;24;22;1;9;0;14
5113;1971;PhD;Divorced;86979;0;0;07/11/2013;67;584;100;835;65;35
10858;1975;Graduation;Together;76532;1;1;09/09/2013;38;355;30;177;90;30
2961;1982;Graduation;Married;42081;1;0;26/02/2013;86;175;10;110;54;27
2747;1988;PhD;Married;67546;0;0;31/08/2012;90;864;134;768;150;172
3010;1989;Master;Together;88420;0;0;02/05/2014;87;957;153;612;99;153
5790;1985;Graduation;Married;31158;1;0;27/01/2013;62;25;6;16;20;5
6892;1968;Graduation;Divorced;61671;0;1;03/06/2014;23;641;7;56;0;28
1743;1974;Graduation;Single;69719;0;0;26/05/2014;99;273;86;208;177;43
3578;1949;Graduation;Divorced;49160;0;1;20/10/2013;29;122;21;43;25;15
8462;1978;Basic;Together;24882;1;0;09/09/2012;52;1;4;10;29;36
5558;1954;PhD;Single;90933;0;0;31/03/2014;90;1020;31;430;62;79
4619;1945;PhD;Single;113734;0;0;28/05/2014;9;6;2;3;1;3
8780;1950;PhD;Together;59292;0;1;13/06/2013;71;378;14;68;19;14
10789;1964;PhD;Married;45759;1;1;23/02/2013;13;42;1;18;3;4
10779;1983;Graduation;Single;22148;0;0;13/04/2014;16;15;5;14;0;11
5896;1987;Master;Married;73395;0;0;18/03/2014;94;272;7;80;20;11
2337;1971;Graduation;Divorced;29819;1;0;24/10/2013;77;9;1;24;2;2
10951;1968;Graduation;Married;45688;0;1;25/01/2014;20;279;0;18;0;9
544;1954;Graduation;Married;62820;0;0;11/05/2013;51;398;61;265;138;53
17;1971;PhD;Married;60491;0;1;06/09/2013;81;637;47;237;12;76
10680;1986;Graduation;Together;33235;1;0;05/02/2014;71;45;0;16;2;6
3265;1959;Graduation;Married;35701;0;0;19/03/2013;36;21;1;9;7;5
5623;1980;Master;Married;31535;1;0;26/09/2013;95;15;4;13;0;19
5832;1960;2n Cycle;Together;92556;0;0;20/04/2014;32;493;183;352;184;28
5544;1970;Graduation;Single;67384;0;1;10/11/2012;32;957;40;175;158;107
6417;1971;Master;Together;80573;0;0;14/10/2012;85;829;138;430;60;15
5831;1967;Graduation;Married;77870;0;1;22/08/2012;93;1017;50;500;65;133
7101;1963;PhD;Widow;52278;0;1;25/01/2013;24;953;0;71;0;174
10176;1968;Graduation;Single;57107;0;1;24/08/2012;44;159;0;120;0;137
2326;1990;Graduation;Married;18929;0;0;16/02/2013;15;32;0;8;23;18
4385;1981;PhD;Single;36038;1;0;31/05/2013;82;23;0;15;0;7
2929;1976;Graduation;Single;20180;0;0;20/02/2013;27;18;42;24;15;18
10686;1965;PhD;Together;34230;1;1;26/12/2012;72;15;0;4;0;2
2546;1977;2n Cycle;Single;31878;0;1;22/06/2014;7;23;4;5;10;23
3283;1972;2n Cycle;Married;70932;0;1;19/01/2014;57;200;193;100;46;185
3138;1956;Graduation;Single;91249;0;0;20/10/2012;84;1324;27;119;71;27
4994;1943;Master;Single;77598;0;0;01/10/2013;53;1193;33;281;129;33
7966;1959;Graduation;Single;80982;1;1;08/01/2013;48;505;137;401;104;22
3112;1977;Master;Married;22701;1;0;05/09/2013;2;2;4;9;0;5
10872;1969;PhD;Married;55212;0;1;23/11/2012;65;1103;0;45;0;34
2181;1970;Graduation;Married;70617;0;0;23/06/2013;45;353;61;753;40;27
1867;1957;Graduation;Single;64849;0;0;13/11/2012;42;652;48;350;94;108
1518;1965;Master;Married;62694;1;1;17/06/2013;29;379;6;157;25;91
5734;1974;PhD;Married;61917;1;1;20/11/2013;83;46;4;36;2;1
2878;1947;PhD;Married;67472;0;1;28/09/2013;93;162;31;127;8;69
1458;1982;Master;Married;21059;1;0;07/01/2014;40;8;3;19;3;8
7007;1968;Master;Married;29543;2;0;01/04/2014;47;17;3;18;3;18
6200;1951;Graduation;Married;75903;0;1;08/04/2013;50;340;108;185;130;100
1403;1975;2n Cycle;Together;34984;1;1;06/09/2012;40;8;4;15;3;3
4827;1956;PhD;Single;54998;0;1;10/03/2013;3;154;22;202;39;8
6250;1949;PhD;Widow;54356;0;1;19/11/2012;62;710;15;30;20;0
9291;1959;Master;Married;34242;0;1;23/03/2014;25;8;2;4;0;1
2478;1973;Graduation;Married;25410;1;0;31/08/2013;48;2;2;4;13;4
1139;1984;PhD;Married;73356;0;0;06/02/2014;56;1050;14;322;0;112
5138;1950;Graduation;Together;28320;0;1;14/01/2013;68;19;1;14;3;4
5393;1977;Graduation;Single;23763;1;0;07/08/2012;64;22;0;6;6;6
10413;1984;Graduation;Married;72570;0;0;25/04/2014;67;274;83;216;151;224
5015;1976;Master;Married;34529;1;0;14/09/2012;94;68;6;38;3;41
10868;1951;Graduation;Widow;70792;0;0;06/02/2013;82;344;45;654;104;114
10676;1982;Graduation;Married;63211;0;0;02/11/2012;3;145;193;459;205;145
2495;1974;Master;Married;83891;0;1;20/06/2014;24;217;38;350;111;15
7842;1968;Graduation;Single;36065;1;1;31/03/2013;54;18;7;34;10;3
9955;1954;Graduation;Together;39898;0;1;12/02/2013;20;69;8;26;12;12
6663;1940;PhD;Single;51141;0;0;08/07/2013;96;144;0;7;0;6
2162;1976;Graduation;Married;56939;0;1;18/09/2013;19;256;34;103;90;49
3434;1951;Graduation;Single;80872;0;0;12/05/2014;60;483;72;567;94;108
7919;1976;PhD;Together;72335;0;0;13/08/2012;2;1285;105;653;28;0
5626;1964;PhD;Single;61798;0;0;23/11/2013;13;338;4;89;11;13
6428;1950;PhD;Widow;76842;0;0;03/05/2014;37;605;10;345;84;32
8514;1976;Graduation;Together;29478;1;0;17/01/2014;59;8;0;7;3;1
10448;1956;Graduation;Single;46998;0;1;22/10/2012;55;172;41;86;45;27
2109;1990;Graduation;Single;96843;0;0;23/04/2013;60;448;71;951;40;17
7530;1950;PhD;Widow;56551;1;1;07/05/2014;48;67;4;32;17;16
8925;1965;Master;Married;70053;0;1;03/07/2013;38;512;53;98;81;89
3009;1962;PhD;Widow;71670;0;0;09/07/2013;8;1462;16;128;0;160
6355;1978;Graduation;Married;44359;1;1;17/06/2014;19;20;0;14;7;1
3517;1952;Graduation;Single;40887;1;1;06/05/2013;32;50;4;44;10;43
1158;1966;Graduation;Divorced;48877;0;1;05/01/2014;27;102;1;15;2;24
6203;1947;Graduation;Together;74485;0;0;24/08/2013;58;499;149;815;173;49
7165;1972;Graduation;Together;64474;0;1;22/10/2013;59;381;35;172;56;93
3595;1963;Graduation;Together;77226;0;1;28/02/2014;29;631;43;239;128;21
8537;1949;Graduation;Widow;72643;0;0;27/02/2013;60;526;80;553;123;53
4331;1978;Master;Together;85738;0;0;23/01/2014;41;913;26;376;17;13
6281;1966;Graduation;Divorced;55686;0;1;14/02/2013;27;673;0;199;37;26
4338;1983;Graduation;Single;39062;1;0;25/03/2014;28;23;0;9;0;12
2452;1971;Graduation;Together;34600;1;1;01/01/2013;8;199;33;60;8;15
9507;1975;Graduation;Married;40794;0;1;07/04/2013;18;261;23;73;4;50
8360;1971;2n Cycle;Married;54690;1;1;07/11/2013;76;111;16;37;7;18
10311;1969;Graduation;Married;4428;0;1;05/10/2013;0;16;4;12;2;321
5117;1963;2n Cycle;Married;32632;0;0;02/08/2012;32;63;151;137;153;53
4867;1968;PhD;Single;38236;1;1;20/09/2013;2;58;0;18;2;10
9289;1979;Graduation;Married;36781;1;0;10/04/2014;16;29;1;17;0;13
10913;1984;Master;Single;31385;1;0;05/12/2012;56;3;2;12;0;9
3032;1984;Graduation;Married;24570;1;0;27/02/2013;97;28;34;62;11;44
8524;1974;PhD;Divorced;25509;1;0;18/09/2012;15;40;3;30;10;11
3334;1951;Graduation;Married;94642;0;0;12/02/2014;35;879;143;797;106;143
4470;1962;Master;Married;58646;0;1;10/06/2013;3;62;1;44;6;22
1406;1975;Graduation;Single;53201;1;1;12/02/2013;49;280;7;81;20;27
8619;1957;Graduation;Together;21994;0;1;24/12/2012;4;9;0;6;3;3
10821;1978;Graduation;Married;57113;1;1;06/02/2013;45;182;4;33;0;42
4552;1991;Graduation;Married;51373;0;0;22/06/2013;37;83;2;101;64;117
898;1986;Graduation;Married;23477;1;0;21/10/2013;39;38;15;54;3;29
9797;1956;Graduation;Married;58116;0;1;13/04/2014;38;228;19;130;4;51
10949;1963;PhD;Divorced;72968;0;0;16/12/2013;8;1092;37;592;145;55
8212;1971;Master;Married;39791;0;1;28/03/2013;89;85;15;27;13;21
6248;1947;Master;Single;91712;0;0;17/10/2013;47;1276;24;746;94;48
10164;1958;Graduation;Single;94472;0;1;03/04/2014;75;1017;33;417;108;16
4547;1960;Graduation;Together;13672;1;1;17/04/2013;86;6;2;9;2;5
6815;1980;2n Cycle;Married;96547;0;0;23/05/2014;4;448;21;125;52;62
4122;1975;Graduation;Married;79205;0;0;29/08/2012;73;504;23;117;179;44
10841;1975;PhD;Together;56559;0;1;25/12/2012;46;226;22;133;41;31
5370;1973;PhD;Married;32644;1;0;16/01/2013;38;239;3;141;0;23
176;1980;2n Cycle;Single;67506;0;1;02/01/2014;73;90;38;67;33;67
4860;1970;Graduation;Single;24206;1;0;08/03/2013;66;7;2;8;3;3
10757;1967;PhD;Divorced;28420;1;0;24/12/2013;36;4;2;5;2;0
4023;1970;Graduation;Married;22979;1;0;06/09/2012;29;16;17;19;20;22
6679;1966;Graduation;Single;33279;0;0;12/06/2014;29;10;3;3;0;0
9923;1972;Master;Single;46423;1;1;18/09/2013;6;68;0;16;0;8
7181;1977;Graduation;Married;30368;0;1;07/11/2013;97;35;0;13;2;2
3599;1970;Graduation;Married;63684;0;1;26/11/2012;61;575;80;428;208;80
405;1964;Graduation;Divorced;41638;0;1;13/02/2013;68;315;0;31;4;91
6870;1959;PhD;Divorced;68805;0;1;17/09/2013;73;182;2;49;17;20
832;1966;PhD;Together;65814;0;1;02/03/2014;90;561;14;113;10;35
2002;1958;Graduation;Divorced;71964;0;0;20/05/2013;81;587;51;932;180;86
3657;1986;Graduation;Single;39146;1;0;14/02/2013;1;94;1;33;13;12
500;1977;Graduation;Together;96876;0;0;06/08/2013;79;908;43;735;40;21
1951;1981;Basic;Married;34445;0;0;27/01/2013;92;228;122;122;208;30
3262;1958;Graduation;Single;68281;0;0;07/08/2012;31;995;112;417;42;41
4102;1975;2n Cycle;Married;37284;1;1;29/03/2013;46;11;1;2;2;6
7042;1983;Graduation;Married;36790;0;0;01/03/2013;14;3;3;14;15;10
10598;1967;Graduation;Together;27943;1;1;15/04/2013;89;12;1;16;4;3
255;1951;Graduation;Divorced;22263;1;1;30/03/2014;31;17;0;2;0;2
2375;1972;Graduation;Together;30261;1;2;25/09/2012;75;8;0;5;0;6
9829;1978;Graduation;Together;28587;1;0;12/02/2014;42;22;4;17;12;13
6214;1982;Master;Married;43815;1;0;05/04/2013;53;14;10;29;4;15
4954;1956;Graduation;Married;48195;1;1;21/01/2014;53;106;27;68;52;5
7861;1952;Master;Married;77027;0;1;05/02/2014;23;820;57;242;45;11
4837;1965;PhD;Married;71322;0;1;16/02/2013;57;753;43;226;69;204
9423;1979;Master;Married;32765;1;0;23/02/2014;49;13;3;17;7;3
4198;1965;Graduation;Together;29672;1;1;12/03/2013;6;9;1;3;0;8
153;1953;Graduation;Divorced;23272;0;0;17/10/2013;29;19;3;6;4;12
9323;1949;Master;Together;49912;0;1;07/09/2012;5;520;8;223;32;42
10001;1985;2n Cycle;Together;7500;1;0;01/08/2012;98;5;17;17;13;34
3945;1947;PhD;Widow;68117;0;1;10/03/2013;80;618;44;215;0;36
3799;1955;Graduation;Married;67225;0;1;26/11/2013;4;315;35;322;46;143
8625;1976;Graduation;Married;17649;1;0;12/11/2013;70;15;1;23;0;1
3491;1975;Graduation;Together;55914;0;1;29/04/2013;32;384;60;364;119;232
983;1984;Graduation;Married;40059;1;0;28/09/2013;82;110;29;92;28;145
9119;1950;Graduation;Together;60905;0;1;05/12/2013;27;208;17;76;36;38
4786;1977;Graduation;Married;75330;1;1;04/10/2012;94;555;82;257;93;61
5872;1951;Graduation;Single;60689;0;1;01/06/2013;23;240;90;216;63;24
6568;1984;Graduation;Married;38680;1;0;28/03/2013;97;11;0;36;15;12
5628;1982;Graduation;Together;61416;0;0;08/02/2013;25;848;154;323;201;78
5631;1991;Graduation;Single;49767;0;0;02/05/2013;92;202;47;197;55;149
4974;1970;Graduation;Single;83273;1;2;25/09/2012;98;433;89;650;16;102
8416;1981;Graduation;Married;29009;1;0;29/11/2013;19;6;6;15;10;2
5454;1979;Master;Married;45057;1;0;01/12/2013;80;37;0;7;3;3
4095;1971;Graduation;Married;37150;1;0;11/09/2012;80;167;37;64;49;116
5474;1970;Graduation;Single;43020;1;0;30/11/2013;79;45;7;99;4;43
4268;1959;Graduation;Married;53154;0;1;09/06/2014;50;129;0;21;0;7
10701;1973;Graduation;Married;65308;0;0;11/09/2013;60;713;0;264;120;34
3507;1970;Graduation;Single;76467;1;0;17/08/2012;44;676;161;426;210;58
2079;1947;2n Cycle;Married;81044;0;0;27/12/2013;0;450;26;535;73;26
626;1951;Graduation;Married;32871;1;1;09/03/2013;28;22;2;12;0;5
4426;1975;Graduation;Single;55801;1;1;22/09/2013;35;367;4;51;6;95
2591;1959;Graduation;Widow;76320;0;1;22/06/2014;49;526;35;214;69;35
10509;1955;Master;Single;36927;1;1;02/06/2014;46;51;0;16;0;4
6382;1953;Graduation;Together;48794;1;1;26/06/2014;97;25;0;11;3;15
6673;1965;Graduation;Single;23478;0;0;19/03/2013;51;28;6;27;12;39
7441;1973;Graduation;Divorced;71128;1;0;06/10/2012;80;958;159;447;20;31
1071;1976;PhD;Divorced;70179;0;1;21/07/2013;10;532;88;168;69;133
10061;1950;Graduation;Married;59462;0;1;05/01/2013;29;724;17;143;0;196
7187;1969;Master;Together;;1;1;18/05/2013;52;375;42;48;94;96
8775;1969;Graduation;Together;38361;1;0;27/12/2013;74;39;0;56;20;14
1612;1981;PhD;Single;;1;0;31/05/2013;82;23;0;15;0;7
2345;1982;PhD;Together;70038;0;0;25/10/2013;54;587;54;348;71;130
322;1978;Graduation;Together;42554;1;1;12/01/2013;93;29;1;11;0;0
10897;1974;Graduation;Married;67445;0;1;12/08/2012;63;757;80;217;29;11
123;1951;Graduation;Widow;67046;0;1;06/01/2013;92;544;35;133;23;107
6103;1948;Graduation;Married;42192;0;0;06/09/2013;40;40;15;15;17;7
7899;1952;PhD;Married;77610;0;1;29/10/2012;70;1245;33;332;21;16
10500;1984;Graduation;Married;31761;1;0;05/04/2014;96;19;1;20;16;28
1655;1979;Graduation;Together;34350;1;0;19/10/2013;81;16;3;15;2;11
2406;1949;Graduation;Together;54591;0;1;05/08/2013;63;376;4;94;12;24
2712;1956;Graduation;Married;71866;0;1;25/12/2013;85;184;178;178;103;33
5517;1969;Graduation;Married;25293;1;0;15/09/2013;51;15;0;11;0;9
10643;1987;PhD;Single;42000;0;0;10/01/2013;23;124;83;267;85;35
2254;1983;Graduation;Married;69520;0;0;07/07/2013;95;627;120;414;121;93
10281;1970;Graduation;Divorced;64713;1;0;07/02/2014;11;180;60;241;13;54
6958;1977;Master;Married;27889;1;0;05/07/2013;42;14;0;4;0;8
954;1960;Basic;Widow;22123;0;0;27/03/2014;77;3;3;24;34;31
5079;1971;Graduation;Married;;1;1;03/03/2013;82;71;1;16;0;9
10339;1954;Master;Together;;0;1;23/06/2013;83;161;0;22;0;24
4643;1973;Graduation;Married;27803;1;0;26/08/2012;40;8;26;46;38;49
3117;1955;Graduation;Single;;0;1;18/10/2013;95;264;0;21;12;147
6497;1960;Graduation;Married;51651;0;1;07/11/2012;32;293;6;23;13;92
5396;1988;Graduation;Married;68487;0;0;13/01/2013;48;758;12;385;33;89
5250;1943;Master;Widow;;0;0;30/10/2013;75;532;126;490;164;126
1052;1969;Graduation;Married;56796;0;1;16/02/2013;24;656;38;161;62;37
2802;1992;2n Cycle;Married;87000;0;0;15/12/2012;61;196;25;607;67;49
6343;1959;Graduation;Married;79823;0;1;31/03/2014;6;835;73;380;114;43
6507;1980;Graduation;Single;30828;1;0;04/10/2013;16;16;11;15;2;12
7901;1971;Master;Married;34109;0;1;06/11/2013;39;9;1;5;2;4
4865;1974;Master;Divorced;53367;1;1;31/08/2013;2;229;7;140;10;11
